name,address,phone,website,rating,reviews,hours,latitude,longitude,place_url,crawled_at,stt,chain
GS25 Ngô Thì Nhậm,"34-86 Ngô Thì Nhậm, Hà Cầu, Hà Đông, Hà Nội, Vietnam",N/A,https://gs25.com.vn/,4.5,0,N/A,20.9694091,105.7334881,"https://www.google.com/maps/place/GS25+Ng%C3%B4+Th%C3%AC+Nh%E1%BA%ADm/@20.9694091,105.7334881,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x31345300740a51f9:0x6329e27e2ba0b62d!8m2!3d20.9694091!4d105.768507!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11yh2mylk3?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:23:44,18,GS25
GS25 Văn Phú,"1 Văn Khê, Khu đô thị Văn Phú, Hà Đông, Hà Nội, Vietnam",+84 1900 636078,https://gs25.com.vn/,3.7,0,N/A,20.9566812,105.7334334,"https://www.google.com/maps/place/GS25+V%C4%83n+Ph%C3%BA/@20.9566812,105.7334334,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x31345300438f3cb3:0xcc5417902f49447b!8m2!3d20.9566812!4d105.7684523!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11xrmw_x7m?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:24:02,19,GS25
GS25 Làng Sinh Viên Hacinco,"67 P. Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân, Hà Nội, Vietnam",+84 1900 636078,http://gs25.com.vn/,4.6,0,N/A,21.0001969,105.7672242,"https://www.google.com/maps/place/GS25+L%C3%A0ng+Sinh+Vi%C3%AAn+Hacinco/@21.0001969,105.7672242,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad00468870f9:0x7ade68b3ec2840b3!8m2!3d21.0001969!4d105.8022431!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11yk9cnd6m?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:24:19,20,GS25
GS25 Chùa Láng,"59 P. Chùa Láng, P, Đống Đa, Hà Nội 100000, Vietnam",+84 1900 636078,https://gs25.com.vn/,4.0,0,N/A,21.0231852,105.7720754,"https://www.google.com/maps/place/GS25+Ch%C3%B9a+L%C3%A1ng/@21.0231852,105.7720754,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab59648b7907:0x9af094b10202c43d!8m2!3d21.0231852!4d105.8070943!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11yhfmbbl2?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:24:36,21,GS25
GS25 HANU,"3 Đại Học Hà Nội, P. Văn Quán, Nam Từ Liêm, Hà Nội, Vietnam",+84 1900 636078,https://gs25.com.vn/,2.4,0,N/A,20.9876917,105.7615026,"https://www.google.com/maps/place/GS25+HANU/@20.9876917,105.7615026,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad003ad3fe0b:0xc0176b816a87186c!8m2!3d20.9876917!4d105.7965215!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11xs8v2wnv?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:24:53,22,GS25
GS25 Licogi 13,"164 Khuất Duy Tiến, Nhân Chính, Thanh Xuân, Hà Nội 11300, Vietnam",+84 1900 636078,https://gs25.com.vn/,5.0,0,N/A,20.9992386,105.763281,"https://www.google.com/maps/place/GS25+Licogi+13/@20.9992386,105.763281,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad007532df4d:0x77dae9fd7ce39455!8m2!3d20.9992386!4d105.7982999!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11ymx7rm7g?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:25:11,23,GS25
GS25 IEC Thanh Trì,"WRRX+HM2, Đ. Vũ Lăng, Cổ Điển B, Thanh Trì, Hà Nội, Vietnam",+84 1900 636078,https://gs25.com.vn/,4.2,0,N/A,20.9412926,105.8141783,"https://www.google.com/maps/place/GS25+IEC+Thanh+Tr%C3%AC/@20.9412926,105.8141783,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad0023ad8ad3:0xd305508ac96007de!8m2!3d20.9412926!4d105.8491972!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11ylh5y9j5?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:25:28,24,GS25
GS25 D'Capitale,"119 Đ. Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội 100000, Vietnam",N/A,http://gs25.com.vn/,3.9,0,N/A,21.0048974,105.7591149,"https://www.google.com/maps/place/GS25+D'Capitale/@21.0048974,105.7591149,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad00515a47b7:0xda02e1eb5364b28a!8m2!3d21.0048974!4d105.7941338!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11xw699x98?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:25:55,25,GS25
GS25 Mạc Thái Tổ,"33 P. Mạc Thái Tổ, Yên Hoà, Cầu Giấy, Hà Nội, Vietnam",N/A,https://gs25.com.vn/,2.9,0,N/A,21.0178064,105.7558624,"https://www.google.com/maps/place/GS25+M%E1%BA%A1c+Th%C3%A1i+T%E1%BB%95/@21.0178064,105.7558624,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab0002e386a5:0x3ef67d4bbfebd30b!8m2!3d21.0178064!4d105.7908813!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11yh1bnqnk?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:26:22,26,GS25
GS25 Park 11,"Khu Đô Thị Park Hill, Park 11 Chung Cư, P110320 Tổ 58, Khu đô thị Times City, Hoàng Mai, Hà Nội, Vietnam",+84 1900 636078,https://gs25.com.vn/,4.1,0,N/A,20.9936886,105.8314831,"https://www.google.com/maps/place/GS25+Park+11/@20.9936886,105.8314831,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad002933b885:0x56363dbe1530accd!8m2!3d20.992094!4d105.8671843!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11yd715dlf?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:26:40,27,GS25
GS25 Duy Tân,"6 Ng. 36 Duy Tân, P, Cầu Giấy, Hà Nội 100000, Vietnam",N/A,https://www.gs25.com.vn/,4.2,0,N/A,21.0311364,105.7502468,"https://www.google.com/maps/place/GS25+Duy+T%C3%A2n/@21.0311364,105.7502468,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab001f1f3bab:0x7c24da65557b396e!8m2!3d21.0311364!4d105.7852657!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11md1bv2wj?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:27:07,28,GS25
GS25 Ngụy Như Kon Tum,"212 P. Ngụy Như Kon Tum, Thanh Xuân Trung, Thanh Xuân, Hà Nội, Vietnam",N/A,https://gs25.com.vn/,3.3,0,N/A,21.0023937,105.7703259,"https://www.google.com/maps/place/GS25+Ng%E1%BB%A5y+Nh%C6%B0+Kon+Tum/@21.0023937,105.7703259,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad000d012e2b:0xd06700fcaed979ab!8m2!3d21.0023937!4d105.8053448!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11xm6jf95k?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:27:34,29,GS25
GS25 Lê Văn Lương,"1 Ng. 21 Đ. Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội 000084, Vietnam",N/A,http://gs25.com.vn/,3.9,0,N/A,21.0060105,105.7718926,"https://www.google.com/maps/place/GS25+L%C3%AA+V%C4%83n+L%C6%B0%C6%A1ng/@21.0060105,105.7718926,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad00652386bf:0xc74ab6542cdaaef9!8m2!3d21.0060105!4d105.8069115!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11yk9p3vrh?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:28:02,30,GS25
GS25 LUXURY PARK VIEW,"Toà nhà Luxury Park, Views, D32 P. Trương Công Giai, Khu Đô Thị Mới, Cầu Giấy, Hà Nội, Vietnam",+84 1900 636078,https://gs25.com.vn/,3.7,0,N/A,21.0255957,105.7564572,"https://www.google.com/maps/place/GS25+LUXURY+PARK+VIEW/@21.0255957,105.7564572,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab003736bff5:0xd5dfef5b7c06dbdd!8m2!3d21.0255957!4d105.7914761!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11ymmkcdn2?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:28:19,31,GS25
GS25 Century Tower,"18 P. Minh Khai, Vĩnh Phú, Hai Bà Trưng, Hà Nội, Vietnam",+84 1900 636078,https://gs25.com.vn/,3.3,0,N/A,20.9936886,105.8314831,"https://www.google.com/maps/place/GS25+Century+Tower/@20.9936886,105.8314831,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad0047ba2f63:0x5c9061a80edf2d77!8m2!3d20.9970181!4d105.8682057!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11mknngbtr?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:28:36,32,GS25
GS25 Thanh Trì,"Khu nhà ở xã hội IEC, Căn TT1-11, Tứ Hiệp, Thanh Trì, Hà Nội 100000, Vietnam",N/A,N/A,5.0,0,N/A,20.9413114,105.8141817,"https://www.google.com/maps/place/GS25+Thanh+Tr%C3%AC/@20.9413114,105.8141817,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad007dbd774b:0x2e9e52b409ce209c!8m2!3d20.9413114!4d105.8492006!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11ymkdm69n?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:29:13,33,GS25
GS25 LICOGI 13 - THANH XUÂN,"Nhân Chính, XQXX+P88Nhân ChínhThanh Xuân, Hanoi, Vietnam",N/A,N/A,N/A,0,N/A,20.9992293,105.7632961,"https://www.google.com/maps/place/GS25+LICOGI+13+-+THANH+XU%C3%82N/@20.9992293,105.7632961,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad0049c91f33:0x8e80d5ebd1bd87ee!8m2!3d20.9992293!4d105.798315!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11ynxp45f1?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:30:01,34,GS25
GS25 The Golden Armor,"119 P. Nam Cao, Giảng Võ, Ba Đình, Hà Nội, Vietnam",N/A,N/A,5.0,0,N/A,21.0300608,105.7869301,"https://www.google.com/maps/place/GS25+The+Golden+Armor/@21.0300608,105.7869301,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab001afb6e85:0xbf567f661f56f12c!8m2!3d21.0300608!4d105.821949!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11zkllz7zv?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:30:38,35,GS25
GS25 Trần Đại Nghĩa,"62 Phố P. Trần Đại Nghĩa, Đồng Tâm, TâmHai Bà Trưng, Hà Nội 100000, Vietnam",N/A,http://gs25.com.vn/,N/A,0,N/A,20.9936886,105.8314831,"https://www.google.com/maps/place/GS25+Tr%E1%BA%A7n+%C4%90%E1%BA%A1i+Ngh%C4%A9a/@20.9936886,105.8314831,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad006eb3415b:0x555feb010b35da0e!8m2!3d21.0011834!4d105.8452198!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11yp5xnp0n?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:31:15,36,GS25
GS25 Đại Học Đại Nam - Hà Nội,"P. Ba La/8 P. Xốm, Phú Lâm, Hà Đông, Hà Nội 10000, Vietnam",+84 1900 636078,http://gs25.com.vn/,3.7,0,N/A,20.9477202,105.7217419,"https://www.google.com/maps/place/GS25+%C4%90%E1%BA%A1i+H%E1%BB%8Dc+%C4%90%E1%BA%A1i+Nam+-+H%C3%A0+N%E1%BB%99i/@20.9477202,105.7217419,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x313453006731c779:0x7655e44ae7103e3e!8m2!3d20.9477202!4d105.7567608!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11ygs704vp?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:31:33,37,GS25
GS25 Chiến Thắng,"139e Đường Chiến Thắng, Tân Triều, Hà Đông, Hà Nội, Vietnam",N/A,http://gs25.com.vn/,N/A,0,N/A,20.9804773,105.7601704,"https://www.google.com/maps/place/GS25+Chi%E1%BA%BFn+Th%E1%BA%AFng/@20.9804773,105.7601704,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad003f8c15cb:0xa17178a31b8f2d57!8m2!3d20.9804773!4d105.7951893!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11ypzk_fnn?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:32:10,38,GS25
GS25 Phạm Hùng,"36 Đ. Phạm Hùng, Mỹ Đình, Nam Từ Liêm, Hà Nội, Vietnam",N/A,https://gs25.com.vn/,3.8,0,N/A,21.027321,105.743373,"https://www.google.com/maps/place/GS25+Ph%E1%BA%A1m+H%C3%B9ng/@21.027321,105.743373,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x313455004ba0f085:0x772210e817960578!8m2!3d21.027321!4d105.7783919!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11xmzn6b2p?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:32:37,39,GS25
GS25 The West,"14A, P. Dịch Vọng/302 Ng. 29 P. Dịch Vọng, Cầu Giấy, Hà Nội, Vietnam",N/A,https://gs25.com.vn/,3.4,0,N/A,21.0341325,105.7597915,"https://www.google.com/maps/place/GS25+The+West/@21.0341325,105.7597915,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab0079abf3df:0x68592a099a78c647!8m2!3d21.0341325!4d105.7948104!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11x19k8j12?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:33:04,40,GS25
GS25 Đội Cấn,"147 Đội Cấn, Ngọc Hồ, Ba Đình, Hà Nội 100000, Vietnam",+84 28 7302 2525,https://gs25.com.vn/,3.0,0,N/A,21.0348354,105.7923413,"https://www.google.com/maps/place/GS25+%C4%90%E1%BB%99i+C%E1%BA%A5n/@21.0348354,105.7923413,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab9eaef218ff:0xd4091ff95e69bcbe!8m2!3d21.0348354!4d105.8273602!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblRVUkpMVjl4TWxWQkVBRaoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEFCOYIEDg!16s%2Fg%2F11m6k2j9rj?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:33:22,41,GS25
GS25 Vinaconex 3,"XQWH+6JF, Cương Kiên, Khu đô thị Vinaconex 3, Nam Từ Liêm, Hà Nội, Vietnam",N/A,http://gs25.com.vn/,5.0,0,N/A,20.9954731,105.744069,"https://www.google.com/maps/place/GS25+Vinaconex+3/@20.9954731,105.744069,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x313453000de0bb55:0x3e068deb6ceaceb1!8m2!3d20.9954731!4d105.7790879!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11zkp9drqd?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:33:49,42,GS25
GS25 Nguyen Huu Huan,"34 P. Nguyễn Hữu Huân, Lý Thái Tổ, Hoàn Kiếm, Hà Nội 100000, Vietnam",N/A,http://gs25.com.vn/,4.0,0,N/A,21.0344181,105.8192607,"https://www.google.com/maps/place/GS25+Nguyen+Huu+Huan/@21.0344181,105.8192607,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab000e9bfd6d:0x41bf36c70bc0b000!8m2!3d21.0344181!4d105.8542796!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRrY1ZOVWJIRlRNR2h2VjFSU1NXRkhielJoVkZaSlpGVk9hbEpWUlJBQqoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEFCJ0CEBc!16s%2Fg%2F11mdhl6dvk?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:34:16,43,GS25
GS25 ĐH Sư Phạm Hà Nội,"128 Đ. Xuân Thủy, Khu tập thể Đại học Sư phạm, Cầu Giấy, Hà Nội 100000, Vietnam",N/A,http://gs25.com.vn/,2.4,0,N/A,21.0367542,105.7505403,"https://www.google.com/maps/place/GS25+%C4%90H+S%C6%B0+Ph%E1%BA%A1m+H%C3%A0+N%E1%BB%99i/@21.0367542,105.7505403,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab005b1d24d9:0x92590d6a1afd811b!8m2!3d21.0367542!4d105.7855592!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjA1UW1OWVl6SlViR2hYVjBkMGJsWnRiRkZsVjJoeFlrZE9SRTVXUlJBQqoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEECAAQLQ!16s%2Fg%2F11md_ll5zr?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:34:44,44,GS25
Cửa hàng tiện lợi GZ,"XVFC+V4G, Ng. 885 Đ. Tam Trinh, Yên Sở, Hai Bà Trưng, Hà Nội, Vietnam",+84 986 963 676,N/A,5.0,0,N/A,20.9936886,105.8314831,"https://www.google.com/maps/place/C%E1%BB%ADa+h%C3%A0ng+ti%E1%BB%87n+l%E1%BB%A3i+GZ/@20.9936886,105.8314831,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ade5a4302c05:0x6bffb61dc541a8b7!8m2!3d20.974698!4d105.8703283!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11sg_kzs51?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:35:11,45,GS25
